[2026-02-09 20:26:18] 🥳 Nila Command Center running at http://0.0.0.0:5555
[2026-02-09 20:26:18]    Using OpenClaw CLI for gateway data
[2026-02-10 02:18:45] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 02:19:43] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 02:19:43] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 02:19:43] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 02:19:43] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 02:19:44] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 02:19:46] [Proxy] "GET /proxy/dashboard/settings HTTP/1.1" 200 -
[2026-02-10 02:19:46] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 02:19:46] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 02:19:46] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 02:19:46] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 02:19:46] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 02:19:47] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 02:19:50] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 02:19:50] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 02:19:51] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 02:19:52] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 02:19:53] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 02:19:53] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 02:20:16] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 02:20:16] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 02:20:16] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 02:20:16] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 02:20:17] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 02:20:19] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 02:20:22] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 02:20:22] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 02:20:22] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:38:30] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:38:30] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:38:30] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:38:30] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:38:30] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:38:34] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:38:36] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:38:36] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:38:37] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:39:00] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:39:00] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:39:00] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:39:00] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:39:00] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:39:03] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:39:05] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:39:05] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:39:06] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:39:30] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:39:30] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:39:30] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:39:30] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:39:30] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:39:33] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:39:35] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:39:35] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:39:35] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:40:00] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:40:00] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:40:00] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:40:00] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:40:00] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:40:03] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:40:05] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:40:05] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:40:05] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:40:30] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:40:30] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:40:30] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:40:30] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:40:30] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:40:32] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:40:35] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:40:35] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:40:35] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:41:00] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:41:00] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:41:00] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:41:00] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:41:00] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:41:03] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:41:05] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:41:05] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:41:05] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:41:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:41:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:41:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:41:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:41:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:41:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:41:46] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:41:46] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:41:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:42:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:42:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:42:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:42:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:42:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:42:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:42:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:42:46] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:42:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:43:24] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:43:24] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:43:24] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:43:24] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:43:24] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:43:27] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:43:29] [Proxy] "GET /proxy/dashboard/settings HTTP/1.1" 200 -
[2026-02-10 09:43:29] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:43:29] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:43:29] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:43:29] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:43:29] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:43:31] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:43:31] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:43:32] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:43:33] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:43:36] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:43:36] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:43:37] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:43:59] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:43:59] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:43:59] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:43:59] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:43:59] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:44:02] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:44:05] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:44:05] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:44:05] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:44:29] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:44:29] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:44:29] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:44:29] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:44:29] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:44:33] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:44:35] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:44:35] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:44:36] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:44:59] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:44:59] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:44:59] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:44:59] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:44:59] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:45:02] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:45:05] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:45:06] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:45:06] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:45:29] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:45:29] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:45:29] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:45:29] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:45:29] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:45:29] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:45:29] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:45:29] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:45:29] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:45:59] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:45:59] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:45:59] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:45:59] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:45:59] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:46:02] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:46:05] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:46:09] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:46:09] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:46:29] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:46:29] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:46:29] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:46:29] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:46:29] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:46:32] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:46:34] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:46:34] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:46:34] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:47:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:47:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:47:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:47:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:47:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:47:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:47:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:47:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:47:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:48:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:48:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:48:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:48:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:48:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:48:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:48:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:48:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:48:45] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:49:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:49:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:49:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:49:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:49:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:49:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:49:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:49:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:49:45] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:50:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:50:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:50:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:50:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:50:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:50:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:50:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:50:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:50:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:51:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:51:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:51:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:51:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:51:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:51:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:51:46] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:51:46] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:51:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:52:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:52:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:52:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:52:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:52:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:52:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:52:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:52:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:52:45] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:53:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:53:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:53:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:53:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:53:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:53:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:53:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:53:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:53:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:54:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:54:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:54:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:54:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:54:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:54:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:54:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:54:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:54:45] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:55:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:55:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:55:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:55:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:55:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:55:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:55:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:55:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:55:45] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:56:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:56:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:56:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:56:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:56:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:56:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:56:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:56:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:56:45] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:57:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:57:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:57:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:57:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:57:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:57:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:57:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:57:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:57:45] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:58:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:58:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:58:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:58:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:58:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:58:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:58:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:58:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:58:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:59:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 09:59:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 09:59:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 09:59:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 09:59:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 09:59:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 09:59:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 09:59:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 09:59:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 10:00:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
